ANO,RA,IDADE,GENERO,ANO_INGRESSO,FASE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,ATINGIU_PV,INDE,PEDRA,DEFASAGEM
2024,RA-1523,11,Masculino,2024,3B,10.0,8.166666666666666,9.283272283333334,6.666,8.755,8.90625,8.755,,8.67371279,Topázio,1
2024,RA-1524,14,Feminino,2024,3B,5.0,4.0,2.777777777666667,7.917,7.51,7.65625,6.9175,,5.5473805555333335,Quartzo,-1
2024,RA-1147,15,Feminino,2023,3B,5.0,3.1666666666666665,6.125925926,8.751,8.755,6.25,5.495,,5.833118518533334,Quartzo,-1
2024,RA-479,12,Masculino,2021,3C,10.0,9.666666666666666,9.866666666666667,9.168,2.51,9.375,9.45,,8.901966666666668,Topázio,1
2024,RA-517,14,Feminino,2021,3C,10.0,5.0,5.266499582333334,7.5,2.51,6.041666667,6.11,,5.880466583166668,Quartzo,0
2024,RA-325,12,Masculino,2022,3C,10.0,7.0,9.866666666666667,9.168,7.51,8.333333333,7.553333333,,8.385133333233336,Topázio,0
2024,RA-1525,13,Masculino,2024,3C,10.0,7.0,8.293650793666666,7.917,5.63,8.541666667,7.553333333,,7.778263492033334,Ametista,0
2024,RA-518,12,Masculino,2022,3C,10.0,4.0,6.8300751879999995,8.334,2.51,7.083333333,6.94,,6.3467483709,Agata,0
2024,RA-1146,15,Feminino,2023,3C,5.0,2.0,5.017209691,10.002,6.88,6.25,5.883333333,,5.3933086048000005,Quartzo,-2
2024,RA-530,12,Masculino,2021,3C,10.0,4.5,6.468838763666667,8.751,9.38,7.083333333,7.496666667,,7.214534419433333,Ametista,0
2024,RA-524,13,Masculino,2021,3C,10.0,8.666666666666666,5.111779448666667,7.083,2.51,8.333333333,7.39,,7.026322556366667,Ametista,0
2024,RA-578,12,Masculino,2021,3C,10.0,9.833333333333334,10.0,10.002,2.51,9.583333333,9.45,,9.066199999966669,Topázio,1
2024,RA-526,14,Masculino,2022,3C,5.0,7.333333333333333,9.382456140333334,9.585,8.13,7.291666667,7.496666667,,7.843157894833334,Ametista,-1
2024,RA-528,13,Masculino,2021,3C,10.0,6.666666666666667,5.793483709333334,9.168,7.51,7.291666667,6.936666667,,7.276330075300001,Ametista,0
2024,RA-516,11,Masculino,2021,3C,10.0,8.833333333333334,10.0,10.002,2.51,8.541666667,7.56,,8.384033333366668,Topázio,1
2024,RA-534,14,Masculino,2021,3C,10.0,5.0,6.043441938333333,9.585,7.51,7.5,7.103333333,,7.088855054266667,Ametista,0
2024,RA-1097,15,Masculino,2023,3C,5.0,3.0,4.849791144666667,10.002,6.25,6.041666667,5.88,,5.475324895633334,Quartzo,-1
2024,RA-360,14,Feminino,2021,3C,5.0,5.833333333333333,5.618045113,8.334,5.0,7.708333333,6.993333333,,6.293175689166667,Agata,-1
2024,RA-1526,13,Feminino,2024,3D,10.0,3.75,10.0,9.168,8.75,8.125,8.1275,,7.9798,Ametista,0
2024,RA-1077,12,Masculino,2023,3D,10.0,2.0,7.703703703666666,0.0,6.885,6.40625,6.37,,5.543865740733334,Quartzo,0
2024,RA-508,12,Masculino,2022,3D,10.0,4.666666666666667,5.567251461999999,7.083,7.51,7.65625,7.5,,6.771708625733333,Agata,1
2024,RA-363,14,Masculino,2022,3D,10.0,5.333333333333333,9.523809524,9.585,5.625,7.34375,6.955,,7.617803571466666,Ametista,0
2024,RA-340,13,Masculino,2021,3D,10.0,5.166666666666667,6.585769980666666,7.917,7.51,6.5625,5.83,,6.715437329466668,Agata,0
2024,RA-1527,13,Masculino,2024,3D,10.0,8.0,10.0,9.168,7.51,7.96875,7.835,,8.631675000000001,Topázio,0
2024,RA-509,13,Feminino,2021,3D,10.0,6.0,6.363636363666667,9.168,2.51,8.28125,7.2475,,6.918152272733334,Agata,0
2024,RA-500,12,Feminino,2021,3D,10.0,6.666666666666667,10.0,9.585,2.51,8.59375,8.3775,,8.077708333333334,Topázio,0
2024,RA-1528,13,Masculino,2024,3D,10.0,5.666666666666667,7.787878788,9.168,7.51,7.96875,7.335,,7.622584090933335,Ametista,0
2024,RA-1089,12,Feminino,2023,3D,10.0,6.833333333333333,7.039682539666667,9.168,8.13,7.1875,6.995,,7.6221531746,Ametista,0
2024,RA-1090,14,Masculino,2023,3D,10.0,6.333333333333333,7.621832358666666,9.585,7.51,7.8125,7.4175,,7.7652831384,Ametista,0
2024,RA-503,12,Masculino,2021,3D,10.0,7.666666666666667,9.824561403666666,9.585,7.51,7.8125,7.7925,,8.547495614066667,Topázio,1
2024,RA-1093,12,Masculino,2023,3D,10.0,8.666666666666666,7.722222222333333,7.5,8.13,8.90625,8.8825,,8.5079027778,Topázio,0
2024,RA-1094,12,Feminino,2023,3D,10.0,7.333333333333333,9.523809523666666,9.168,2.51,8.4375,8.1675,,8.0164785714,Topázio,0
2024,RA-1095,14,Masculino,2023,3D,10.0,2.3333333333333335,7.84502924,7.5,7.51,5.46875,5.125,,6.108547514666667,Agata,0
2024,RA-1098,14,Feminino,2023,3D,10.0,3.5,5.822406257,8.751,7.51,7.34375,6.7475,,6.5744562514,Agata,0
2024,RA-1106,13,Masculino,2023,3F,10.0,0.0,5.4312354313333335,8.334,7.51,7.65625,7.5,,5.936272086266667,Quartzo,0
2024,RA-568,16,Masculino,2021,3F,5.0,5.166666666666667,3.2619047620000003,7.917,8.13,6.5625,5.496,,5.545864285733334,Quartzo,-2
2024,RA-558,16,Masculino,2022,3F,5.0,3.0,3.7763975156666674,9.168,8.13,6.09375,4.268,,5.048054503133334,Quartzo,-2
2024,RA-559,13,Masculino,2021,3F,10.0,3.1666666666666665,5.705128205,10.002,8.13,6.25,4.728,,6.158158974333333,Agata,0
2024,RA-1529,14,Feminino,2024,3F,5.0,5.5,7.435897436,6.666,7.51,8.125,6.964,,6.710079487200001,Agata,-1
2024,RA-1111,12,Feminino,2023,3F,10.0,5.0,4.600414078666667,6.249,7.5,6.5625,5.824,,6.116032815733334,Agata,1
2024,RA-1108,13,Masculino,2023,3F,10.0,3.6666666666666665,3.7546583853333337,9.168,8.13,7.1875,5.422,,6.017215010400001,Agata,0
2024,RA-542,13,Feminino,2021,3F,10.0,3.9333333333333336,6.481366459666667,8.751,8.13,7.03125,6.232,,6.7205649586,Agata,0
2024,RA-543,12,Feminino,2022,3F,10.0,6.833333333333333,9.616977225666666,8.751,2.51,8.90625,8.7,,8.0467871118,Topázio,1
2024,RA-1530,13,Masculino,2024,3F,10.0,2.8333333333333335,2.5238095237666665,0.0,8.13,7.03125,5.258,,4.6391535714200005,Quartzo,0
2024,RA-555,14,Masculino,2021,3F,5.0,4.333333333333333,2.7505175983333334,10.002,6.885,5.0,5.03,,5.111470186333333,Quartzo,-1
2024,RA-1531,14,Masculino,2024,3F,5.0,5.833333333333333,7.9726867336666665,8.751,7.505,7.34375,7.14,,7.0491790134,Ametista,-1
2024,RA-1099,14,Feminino,2023,3G,10.0,3.8333333333333335,8.133333333333333,8.334,10.0,7.8125,6.6225,,7.332483333333334,Ametista,0
2024,RA-1154,14,Masculino,2023,3G,5.0,8.0,9.200000000000001,7.917,7.51,7.34375,6.745,,7.5660750000000005,Ametista,-1
2024,RA-1100,12,Masculino,2023,3G,10.0,4.666666666666667,7.1000000000000005,7.5,7.51,6.71875,5.6175,,6.649708333333334,Agata,1
2024,RA-381,15,Masculino,2021,3G,5.0,3.6666666666666665,6.133333333333333,8.334,7.51,6.71875,6.1225,,5.940775,Quartzo,-2
2024,RA-364,13,Masculino,2021,3G,10.0,7.5,9.526143791,8.751,7.51,7.96875,7.2075,,8.2697037582,Topázio,0
2024,RA-539,13,Feminino,2022,3G,10.0,5.833333333333333,9.233333333333333,10.002,7.51,8.75,9.13,,8.465533333333335,Topázio,0
2024,RA-573,13,Masculino,2021,3G,10.0,5.0,9.5,9.168,8.755,7.8125,6.8275,,7.839050000000001,Ametista,0
2024,RA-1107,13,Feminino,2023,3G,10.0,2.5,6.2,8.751,2.51,7.5,6.785,,5.9731,Quartzo,0
2024,RA-368,15,Masculino,2021,3G,5.0,7.0,6.166666666666667,7.917,7.51,7.65625,6.7025,,6.782158333333333,Agata,-1
2024,RA-387,15,Masculino,2021,3G,5.0,4.333333333333333,7.166666666666667,7.5,7.51,6.25,5.9975,,6.125500000000001,Agata,-1
2024,RA-556,13,Feminino,2021,3G,10.0,3.8333333333333335,6.171428571333333,7.083,2.51,6.40625,6.1625,,5.833377380933333,Quartzo,0
2024,RA-389,13,Masculino,2021,3G,10.0,5.166666666666667,6.674358974333333,9.585,8.76,6.5625,6.745,,7.2079551282,Ametista,0
2024,RA-390,13,Feminino,2022,3G,10.0,4.166666666666667,6.080701754333333,7.5,8.755,6.5625,6.08,,6.5472236842000004,Agata,0
2024,RA-376,14,Feminino,2021,3G,5.0,2.8333333333333335,8.287284610666667,10.002,2.51,6.5625,6.325,,5.896573588800001,Quartzo,-1
2024,RA-584,12,Feminino,2021,3G,10.0,4.333333333333333,5.636363636333333,8.751,8.755,7.34375,6.37,,6.752914393933334,Agata,0
2024,RA-535,12,Feminino,2021,3H,10.0,6.0,7.161904762,9.168,8.135,7.96875,7.5,,7.659555952400001,Ametista,0
2024,RA-547,13,Feminino,2021,3H,10.0,6.833333333333333,7.030620028333334,8.751,8.135,5.625,5.932,,7.2102906723333335,Ametista,0
2024,RA-557,12,Masculino,2021,3H,10.0,9.666666666666666,8.756265663999999,10.002,7.51,10.0,9.576,,9.350986466133334,Topázio,0
2024,RA-548,13,Masculino,2021,3H,10.0,6.666666666666667,7.600427350666667,9.168,7.51,5.9375,5.626,,7.240168803466668,Ametista,0
2024,RA-1102,12,Masculino,2023,3H,10.0,9.333333333333334,9.390476190333333,8.751,8.13,5.9375,7.07,,8.440611904733334,Topázio,1
2024,RA-1532,15,Masculino,2024,3H,5.0,2.0,3.9057239053333332,0.0,7.51,7.5,6.832,,4.548544781066667,Quartzo,-1
2024,RA-538,14,Masculino,2022,3H,5.0,6.166666666666667,7.668803418666666,8.751,7.51,5.625,5.292,,6.514094017066666,Agata,-1
2024,RA-365,11,Feminino,2022,3H,10.0,6.666666666666667,10.0,9.585,7.51,8.4375,8.202,,8.526983333333334,Topázio,1
2024,RA-563,12,Feminino,2021,3H,10.0,8.333333333333334,9.461904762000001,9.168,8.135,8.125,7.468,,8.595447619066668,Topázio,0
2024,RA-1157,15,Masculino,2023,3H,5.0,7.0,9.082539682666665,9.585,7.51,7.96875,8.466,,7.916082936533334,Ametista,-1
2024,RA-258,13,Feminino,2021,3H,10.0,2.5,6.944444444333333,7.084,7.51,7.34375,6.732,,6.429063888866667,Agata,0
2024,RA-369,13,Masculino,2022,3H,10.0,1.6666666666666667,4.908119658333334,8.751,7.51,6.40625,5.428,,5.667282265,Quartzo,0
2024,RA-375,13,Masculino,2021,3H,10.0,6.833333333333333,9.443589743666667,9.585,7.51,7.1875,6.432,,7.970034615400001,Ametista,0
2024,RA-1533,14,Feminino,2024,3I,10.0,9.5,9.710144927666667,9.168,8.135,8.5,8.3375,,9.089828985533336,Topázio,0
2024,RA-1534,13,Feminino,2024,3I,10.0,1.1666666666666667,9.666666666666666,7.917,8.135,8.0,8.0825,,7.188366666666667,Ametista,0
2024,RA-1160,14,Masculino,2023,3I,5.0,3.1666666666666665,8.201288245,8.751,7.51,6.25,6.2475,,6.274190982333334,Agata,-1
2024,RA-562,13,Feminino,2021,3I,10.0,7.833333333333333,9.833333333333334,8.334,8.135,7.625,7.25,,8.392733333333334,Topázio,0
2024,RA-1112,13,Masculino,2023,3I,10.0,4.0,9.02791197,9.585,8.135,5.375,4.705,,6.8560823939999995,Agata,0
2024,RA-1535,13,Feminino,2024,3I,10.0,5.833333333333333,5.103121516333333,8.751,7.51,7.125,7.9175,,7.109390969933334,Ametista,0
2024,RA-1536,15,Feminino,2024,3I,5.0,7.0,8.722222222333334,9.168,8.135,7.875,7.4575,,7.653744444466668,Ametista,-1
2024,RA-357,14,Masculino,2022,3I,5.0,7.666666666666667,9.028180354333333,8.751,8.135,7.875,7.0825,,7.731569404200001,Ametista,-1
2024,RA-583,14,Feminino,2021,3I,10.0,5.0,8.904455179666668,7.917,8.135,6.875,6.87,,7.447591035933334,Ametista,0
2024,RA-1537,14,Feminino,2024,3I,5.0,8.666666666666666,8.33064949,9.168,8.135,8.125,8.67,,8.176263231333333,Topázio,-1
2024,RA-599,12,Masculino,2022,3K,10.0,7.666666666666667,8.607843137333333,10.002,9.375,7.083333333,7.28,,8.3569352941,Topázio,1
2024,RA-651,12,Feminino,2022,3K,10.0,7.5,10.0,9.168,7.51,8.541666667,8.336666667,,8.689300000100001,Topázio,1
2024,RA-1131,13,Feminino,2023,3K,10.0,8.333333333333334,9.277777777666666,8.334,6.255,7.291666667,7.893333333,,8.2889555555,Topázio,0
2024,RA-403,14,Masculino,2021,3K,10.0,7.666666666666667,7.361111111,8.751,7.51,8.541666667,7.613333333,,8.008488888833334,Topázio,0
2024,RA-1538,13,Masculino,2021,3K,10.0,7.166666666666667,7.935185184999999,9.168,8.13,7.916666667,7.106666667,,7.9631703704333345,Ametista,1
2024,RA-469,13,Feminino,2022,3K,10.0,5.0,9.498366013,9.168,7.51,7.291666667,6.94,,7.684639869300001,Ametista,0
2024,RA-1121,12,Masculino,2023,3K,10.0,6.666666666666667,10.0,9.585,7.51,7.083333333,8.28,,8.407166666633334,Topázio,0
2024,RA-1122,12,Masculino,2023,3K,10.0,5.333333333333333,9.861111111,8.751,7.51,7.083333333,7.22,,7.817322222166666,Ametista,1
2024,RA-422,14,Masculino,2022,3K,5.0,2.8333333333333335,6.157407407333333,7.5,7.51,6.458333333,5.5,,5.544981481433334,Quartzo,-1
2024,RA-1117,12,Feminino,2023,3K,10.0,5.666666666666667,8.314814814666667,8.751,7.51,8.125,6.833333333,,7.601562962866668,Ametista,1
2024,RA-1539,13,Feminino,2024,3K,10.0,6.833333333333333,9.027777777666666,6.667,6.885,7.708333333,7.056666667,,7.709588888900001,Ametista,0
2024,RA-618,15,Masculino,2021,3K,5.0,4.166666666666667,8.324074074,10.002,6.88,6.666666667,6.826666667,,6.718348148233334,Agata,-2
2024,RA-669,12,Masculino,2022,3K,10.0,5.333333333333333,4.851851851666666,7.5,7.51,7.291666667,6.883333333,,6.6438703703,Agata,0
2024,RA-408,14,Feminino,2022,3K,10.0,4.833333333333333,4.981481481666667,7.5,7.51,7.083333333,6.776666667,,6.5276296297,Agata,0
2024,RA-610,11,Feminino,2022,3K,10.0,6.333333333333333,9.694444444333334,9.585,3.76,6.875,8.336666667,,7.894888888933334,Ametista,1
2024,RA-409,13,Feminino,2022,3K,10.0,7.166666666666667,9.231481481333333,9.585,7.51,7.916666667,7.223333333,,8.225462962900002,Topázio,0
2024,RA-464,15,Feminino,2022,3L,5.0,4.333333333333333,7.851461988333334,9.168,8.76,7.1875,7.1175,,6.872009064333334,Agata,-1
2024,RA-1165,13,Feminino,2023,3L,10.0,8.0,6.829721362333333,8.751,8.135,6.875,7.83,,7.908044272466667,Ametista,0
2024,RA-466,15,Masculino,2022,3L,5.0,4.0,7.223245614,8.751,8.76,7.5,7.665,,6.778749122800001,Agata,-1
2024,RA-414,14,Feminino,2021,3L,10.0,6.0,8.429629629666666,7.917,7.51,6.25,5.67,,7.187625925933334,Ametista,0
2024,RA-401,14,Feminino,2021,3L,10.0,4.833333333333333,6.839473684333334,6.666,6.885,6.5625,6.915,,6.728911403533334,Agata,0
2024,RA-1141,13,Feminino,2023,3L,10.0,4.166666666666667,6.191537667666666,9.585,7.51,6.5625,6.7825,,6.793890866866667,Agata,0
2024,RA-592,12,Feminino,2021,3L,10.0,7.833333333333333,6.108152734666667,7.917,2.51,7.65625,7.625,,7.121622213600001,Ametista,1
2024,RA-474,15,Masculino,2021,3L,5.0,3.0,5.818518518666667,9.168,7.51,7.1875,6.8725,,6.024753703733333,Agata,-1
2024,RA-602,13,Masculino,2021,3L,10.0,7.333333333333333,9.670588235333334,9.585,7.51,8.28125,8.545,,8.647409313733334,Topázio,0
2024,RA-666,12,Masculino,2022,3L,10.0,7.166666666666667,7.881527348,10.002,7.51,7.5,8.375,,8.185838802933334,Topázio,0
2024,RA-604,12,Feminino,2021,3L,10.0,7.0,7.5029927763333335,8.334,8.13,6.40625,6.21,,7.429623555266667,Ametista,1
2024,RA-476,14,Feminino,2021,3L,10.0,4.5,6.5964912280000005,7.917,7.51,6.25,6.745,,6.7359982456,Agata,0
2024,RA-423,14,Feminino,2022,3L,10.0,4.333333333333333,6.501135191,5.833,8.13,6.875,6.8275,,6.616193704866666,Agata,0
2024,RA-631,14,Masculino,2022,3L,10.0,4.166666666666667,7.2122004356666665,8.334,8.75,5.625,6.245,,6.795673420466667,Agata,0
2024,RA-658,12,Feminino,2022,3M,10.0,3.6666666666666665,10.0,8.751,8.135,7.375,6.738,,7.507033333333333,Ametista,1
2024,RA-1540,14,Feminino,2024,3M,5.0,2.6666666666666665,5.0,8.334,7.51,7.125,6.83,,5.696233333333334,Quartzo,-1
2024,RA-1541,13,Masculino,2024,3M,10.0,8.166666666666666,8.633333333333333,9.168,6.88,8.25,7.736,,8.337,Topázio,0
2024,RA-1114,12,Feminino,2023,3M,10.0,5.0,9.533333333333333,8.751,2.51,8.375,7.836,,7.437466666666667,Ametista,0
2024,RA-662,13,Feminino,2022,3M,10.0,4.166666666666667,7.6107226106666666,7.917,7.51,7.625,7.234,,7.1074778554666675,Ametista,0
2024,RA-760,13,Masculino,2021,3M,10.0,5.0,7.090909091,9.168,7.51,6.25,6.158,,6.942581818200001,Agata,0
2024,RA-1542,16,Feminino,2024,3M,5.0,3.1666666666666665,6.304873294333333,7.501,8.135,7.375,6.966,,6.0886079922,Agata,-2
2024,RA-404,14,Feminino,2021,3M,10.0,5.666666666666667,6.286274509666666,8.334,2.51,7.5,6.998,,6.624588235266668,Agata,0
2024,RA-1119,14,Feminino,2023,3M,5.0,5.666666666666667,8.716666666666667,9.585,7.51,7.625,7.698,,7.388266666666667,Ametista,-1
2024,RA-1116,15,Masculino,2023,3M,5.0,2.3333333333333335,3.3555555556666667,0.0,6.26,5.125,5.066,,3.7894777778,Quartzo,-1
2024,RA-667,13,Masculino,2021,3M,10.0,4.666666666666667,7.038986354666666,9.168,7.51,7.75,6.966,,7.177130604266668,Ametista,0
2024,RA-605,13,Feminino,2021,3M,10.0,2.6666666666666665,6.194444444333333,7.5,6.885,7.0,5.534,,6.0175222222,Agata,0
2024,RA-1543,14,Masculino,2024,3M,5.0,5.0,8.076923077,7.5,7.51,7.25,7.066,,6.754584615400001,Agata,-1
2024,RA-1118,14,Feminino,2023,3M,10.0,3.8333333333333335,7.846439628666666,7.084,9.38,6.75,6.866,,7.0305545924,Ametista,0
2024,RA-1544,14,Feminino,2024,3M,5.0,5.833333333333333,8.674509804,8.334,6.885,6.625,6.598,,6.905568627466667,Agata,-1
2024,RA-1545,12,Feminino,2024,3N,10.0,8.166666666666666,6.210826211,7.501,8.13,6.25,6.165,,7.296598575533334,Ametista,0
2024,RA-1127,12,Feminino,2023,3N,10.0,5.833333333333333,10.0,9.168,7.51,8.125,7.67,,8.180966666666668,Topázio,0
2024,RA-1129,12,Masculino,2023,3N,10.0,6.833333333333333,7.137254902,9.168,8.13,6.875,5.745,,7.360417647066668,Ametista,0
2024,RA-1546,14,Masculino,2024,3N,10.0,4.666666666666667,6.374643874666667,8.334,8.75,7.5,6.17,,6.900662108266667,Agata,0
2024,RA-1130,12,Masculino,2023,3N,10.0,4.333333333333333,6.278431372666667,8.751,8.13,6.875,5.33,,6.563952941199999,Agata,0
2024,RA-1168,14,Feminino,2023,3N,5.0,5.666666666666667,7.682352941333334,9.585,7.51,7.1875,6.33,,6.864053921600001,Agata,-1
2024,RA-613,15,Masculino,2021,3N,5.0,7.333333333333333,9.566666666666666,8.334,7.51,6.875,6.25,,7.4019,Ametista,-1
2024,RA-433,14,Masculino,2022,3N,10.0,4.833333333333333,8.380952381,7.918,8.13,6.875,6.415,,7.218157142866668,Ametista,0
2024,RA-1547,14,Feminino,2024,3N,5.0,6.666666666666667,6.467236467333334,7.917,8.13,7.5,6.335,,6.748480626800001,Agata,-1
2024,RA-1548,13,Feminino,2024,3N,10.0,4.833333333333333,5.2421652420000004,8.334,7.51,7.5,5.665,,6.482499715066667,Agata,0
2024,RA-304,16,Masculino,2021,3N,2.5,7.166666666666667,7.826890756333333,10.002,7.51,6.875,5.825,,6.852411484600001,Agata,-3
2024,RA-1549,15,Masculino,2024,3N,5.0,4.166666666666667,7.441394335666668,9.585,7.51,7.1875,6.325,,6.514862200466668,Agata,-2
2024,RA-632,12,Feminino,2022,3P,10.0,4.166666666666667,8.999164578333334,7.917,6.875,8.28125,7.875,,7.515491249000001,Ametista,0
2024,RA-633,13,Feminino,2021,3P,10.0,3.3333333333333335,4.707017544,4.584,2.51,6.875,6.1175,,5.228470175466667,Quartzo,0
2024,RA-1137,11,Feminino,2023,3P,10.0,3.5,7.588638262333333,8.334,8.13,8.28125,7.4575,,7.1837526524666675,Ametista,1
2024,RA-646,14,Masculino,2021,3P,5.0,6.166666666666667,9.266666666666667,10.002,7.51,8.28125,7.7475,,7.715491666666668,Ametista,-1
2024,RA-1550,15,Masculino,2024,3P,5.0,4.333333333333333,5.222222222,9.585,7.51,7.03125,6.2025,,6.064236111066667,Agata,-1
2024,RA-1139,12,Masculino,2023,3P,10.0,4.666666666666667,6.152715121333333,8.334,7.51,7.5,7.04,,6.906276357600001,Agata,1
2024,RA-444,14,Masculino,2021,3P,5.0,3.6666666666666665,6.377276524666667,8.334,2.51,6.25,5.96,,5.410188638266668,Quartzo,-1
2024,RA-445,14,Masculino,2022,3P,10.0,4.0,8.715873016,7.917,7.51,7.8125,7.3725,,7.3416246032,Ametista,0
2024,RA-639,12,Feminino,2021,3P,10.0,3.8333333333333335,5.278195488666667,7.917,2.51,6.71875,6.1625,,5.7693807644,Quartzo,0
2024,RA-1142,12,Feminino,2023,3P,10.0,8.5,9.133333333333333,8.334,7.51,8.125,7.335,,8.390566666666668,Topázio,0
2024,RA-1551,15,Masculino,2024,3P,5.0,3.5,4.7710437709999995,9.585,7.51,7.5,6.79,,5.9717087542,Quartzo,-2
2024,RA-458,15,Masculino,2021,3P,5.0,4.0,3.7396825396666666,8.751,6.88,7.03125,6.83,,5.680161507933333,Quartzo,-1
2024,RA-1552,13,Masculino,2024,3P,10.0,3.1666666666666665,9.743589743666666,9.585,7.51,7.1875,7.165,,7.443301282066667,Ametista,0
2024,RA-1170,15,Masculino,2023,3P,5.0,3.5,5.565079365,9.168,8.13,7.03125,6.7475,,6.095440873,Agata,-2
2024,RA-642,12,Feminino,2021,3P,10.0,4.0,9.149206349333333,9.585,3.76,7.1875,6.9975,,7.082591269866667,Ametista,0
2024,RA-1553,13,Masculino,2024,3R,10.0,4.333333333333333,9.003921568666668,8.334,7.51,8.333333333,7.78,,7.641184313700001,Ametista,0
2024,RA-1554,15,Masculino,2024,3R,5.0,4.0,9.629629629666667,6.666,8.76,7.291666667,7.22,,6.941692592633334,Agata,-2
2024,RA-649,14,Feminino,2021,3R,10.0,3.6666666666666665,6.004481792666667,8.751,8.76,8.333333333,7.333333333,,6.985329691766667,Agata,0
2024,RA-1136,14,Feminino,2023,3R,5.0,1.6666666666666667,4.547899159666667,8.751,8.135,7.5,6.383333333,,5.458179831866667,Quartzo,-1
2024,RA-653,13,Feminino,2022,3R,10.0,5.166666666666667,9.537254901999999,8.751,8.76,8.333333333,7.89,,8.103217647033333,Topázio,0
2024,RA-456,13,Feminino,2022,3R,10.0,6.5,9.382456140333334,7.083,7.51,9.166666667,8.893333333,,8.331124561366668,Topázio,0
2024,RA-655,14,Feminino,2021,3R,10.0,6.833333333333333,10.0,7.501,8.76,8.125,7.166666667,,8.238600000066668,Topázio,0
2024,RA-656,13,Feminino,2021,3R,10.0,4.166666666666667,5.978431372666667,9.168,7.51,7.5,6.106666667,,6.668152941266667,Agata,0
2024,RA-657,13,Feminino,2021,3R,10.0,7.5,9.6,8.751,6.885,8.125,7.056666667,,8.207433333400001,Topázio,0
2024,RA-1555,13,Masculino,2024,3R,10.0,3.0,10.0,8.334,6.255,8.125,8.056666667,,7.4827333334,Ametista,0
2024,RA-461,13,Feminino,2021,3R,10.0,4.5,9.182446312,8.751,7.51,7.708333333,7.056666667,,7.5447559291,Ametista,0
2024,RA-398,12,Feminino,2022,3U,10.0,8.0,5.733333333333333,7.083,7.51,7.291666667,6.553333333,,7.2457999999666685,Ametista,0
2024,RA-586,11,Feminino,2021,3U,10.0,8.5,9.241269841333333,9.168,7.51,8.75,8.056666667,,8.702387301666668,Topázio,1
2024,RA-623,15,Masculino,2022,3U,5.0,4.0,7.3999999999999995,8.334,6.885,6.458333333,7.05,,6.357733333300001,Agata,-1
2024,RA-588,11,Feminino,2021,3U,10.0,7.833333333333333,9.833333333333334,9.168,7.51,8.75,8.0,,8.676133333333334,Topázio,1
2024,RA-626,13,Masculino,2021,3U,10.0,5.333333333333333,3.380451127666667,9.585,6.885,7.291666667,6.443333333,,6.407590225500001,Agata,0
2024,RA-1556,14,Masculino,2024,3U,10.0,4.0,5.222222222333333,7.917,7.51,7.916666667,7.44,,6.666811111166668,Agata,0
2024,RA-455,14,Feminino,2022,3U,10.0,4.5,6.111111111,8.751,8.13,8.333333333,7.276666667,,7.098988888900001,Ametista,0
2024,RA-614,14,Masculino,2021,3U,5.0,6.833333333333333,9.700000000000001,9.585,7.51,7.916666667,7.603333333,,7.8284999999666685,Ametista,-1
2024,RA-434,13,Masculino,2022,3U,10.0,5.5,5.061904762,7.084,7.51,7.291666667,6.55,,6.610947619100001,Agata,0
2024,RA-603,12,Masculino,2022,3U,10.0,4.666666666666667,7.155555555666666,9.585,6.885,6.875,6.216666667,,6.942277777866667,Agata,0
2024,RA-1133,11,Feminino,2023,3U,10.0,4.5,9.841269841333334,9.168,8.75,8.125,8.83,,8.238553968266668,Topázio,1
2024,RA-616,14,Masculino,2021,3U,10.0,3.8333333333333335,3.087719298333333,7.5,6.885,6.458333333,4.946666667,,5.457877193033333,Quartzo,0
2024,RA-1134,12,Masculino,2023,3U,10.0,6.0,8.914285714,8.751,7.51,7.708333333,6.883333333,,7.7564571427,Ametista,0
2024,RA-1557,14,Feminino,2024,3U,10.0,7.0,8.916666666666666,9.585,7.51,7.916666667,7.72,,8.228500000033334,Topázio,0
2024,RA-670,12,Feminino,2022,3U,10.0,8.666666666666666,9.441269841333334,9.585,7.51,8.958333333,8.166666667,,8.8602539683,Topázio,1
2024,RA-620,14,Masculino,2021,3U,10.0,2.5,3.9841269843333333,8.334,7.51,7.083333333,5.886666667,,5.766892063566667,Quartzo,0
2024,RA-1149,15,Feminino,2023,4A,5.0,6.0,10.0,8.334,10.0,8.625,8.706,,8.1371,Topázio,-1
2024,RA-1558,16,Masculino,2024,4A,5.0,5.5,8.705360238666666,9.168,8.755,8.5,8.302,,7.643772047733333,Ametista,-1
2024,RA-326,14,Feminino,2022,4A,10.0,9.333333333333334,8.973112128333334,9.168,6.26,8.875,8.704,,8.832389092333335,Topázio,1
2024,RA-339,13,Feminino,2021,4A,10.0,8.166666666666666,7.155537064000001,7.5,5.635,8.0,7.668,,7.711540746133334,Ametista,1
2024,RA-179,13,Masculino,2022,4A,10.0,8.166666666666666,9.407894737,9.168,9.38,8.75,8.44,,8.932712280733334,Topázio,1
2024,RA-1559,15,Feminino,2024,4A,5.0,4.666666666666667,5.2929755216666665,7.917,6.885,8.375,7.604,,6.330428437666668,Agata,-1
2024,RA-332,15,Masculino,2021,4A,10.0,7.0,7.605358505000001,9.585,9.38,8.625,8.706,,8.421271701,Topázio,1
2024,RA-1560,14,Feminino,2024,4A,10.0,8.166666666666666,9.206349206333334,9.168,5.635,8.5,8.336,,8.4721031746,Topázio,1
